aerialWonPerGame,ap,assistTotal,goal,manOfTheMatch,minsPlayed,passSuccess,player_name,player_url,team_url,rank,rating,redCard,rgn,shotsPerGame,yellowCard,age,pos_AM(LR),pos_AM(L),pos_M(LR),pos_Midfielder,pos_D(CL),pos_AM(CR),pos_M(R),pos_FW,pos_Forward,pos_D(CR),pos_Goalkeeper,pos_AM(CLR),pos_Defender,pos_M(L),pos_M(C),pos_M(CLR),pos_M(CR),pos_D(L),pos_D(LR),pos_GK,pos_AM(C),pos_D(C),pos_AM(R),pos_DMC,pos_D(R),pos_AM(CL),pos_D(CLR),pos_M(CL),team
0.7,5,0.0,0.0,0.0,433.0,83.9,Montoro,https://www.whoscored.com/Players/32857,https://www.whoscored.com/Teams/838,339,6.56,0.0,es,0.1,2.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Las Palmas
0.6,34,0.0,0.0,1.0,3060.0,41.4,Asier Riesgo,https://www.whoscored.com/Players/9405,https://www.whoscored.com/Teams/824,340,6.56,0.0,es,0.0,1.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Eibar
0.3,4,0.0,0.0,0.0,360.0,51.6,Sergio Asenjo,https://www.whoscored.com/Players/32258,https://www.whoscored.com/Teams/839,341,6.56,0.0,es,0.0,1.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Villarreal
0.3,17,1.0,0.0,0.0,1452.0,86.2,Sebastián Cristóforo,https://www.whoscored.com/Players/110911,https://www.whoscored.com/Teams/67,342,6.55,0.0,uy,0.1,5.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Sevilla
1.5,13,0.0,5.0,1.0,1130.0,68.4,Sabin,https://www.whoscored.com/Players/291685,https://www.whoscored.com/Teams/53,343,6.55,0.0,,1.2,1.0,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Club
0.9,20,1.0,0.0,1.0,1519.0,64.9,Juanfran,https://www.whoscored.com/Players/1324,https://www.whoscored.com/Teams/832,344,6.55,1.0,es,0.1,8.0,40,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
0.7,10,1.0,0.0,0.0,909.0,76.4,Varela,https://www.whoscored.com/Players/129842,https://www.whoscored.com/Teams/54,345,6.55,0.0,es,0.4,3.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Real Betis
1.6,20,1.0,0.0,0.0,1770.0,75.5,Omar Mascarell,https://www.whoscored.com/Players/115996,https://www.whoscored.com/Teams/830,346,6.55,0.0,es,0.4,5.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Sporting Gijon
0.2,18,3.0,3.0,2.0,1629.0,75.1,Takashi Inui,https://www.whoscored.com/Players/38820,https://www.whoscored.com/Teams/824,347,6.55,0.0,jp,1.3,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Eibar
0.5,17,4.0,2.0,0.0,1708.0,80.9,Nabil El Zhar,https://www.whoscored.com/Players/23167,https://www.whoscored.com/Teams/838,348,6.55,0.0,ma,0.9,4.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.1,6,0.0,0.0,0.0,522.0,75.3,Rodrigo de Paul,https://www.whoscored.com/Players/125547,https://www.whoscored.com/Teams/55,349,6.55,0.0,ar,1.1,3.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Valencia
2.8,4,0.0,0.0,0.0,360.0,77.1,Raíllo,https://www.whoscored.com/Players/294006,https://www.whoscored.com/Teams/70,350,6.55,0.0,,1.0,1.0,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Espanyol
0.9,32,1.0,0.0,0.0,2822.0,70.2,Cristiano Biraghi,https://www.whoscored.com/Players/93935,https://www.whoscored.com/Teams/925,351,6.55,1.0,it,0.3,8.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Granada
0.2,8,3.0,1.0,0.0,976.0,76.6,Burgui,https://www.whoscored.com/Players/149122,https://www.whoscored.com/Teams/70,352,6.54,0.0,,1.2,0.0,22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Espanyol
0.3,11,2.0,0.0,0.0,1056.0,78.4,Rachid,https://www.whoscored.com/Players/294142,https://www.whoscored.com/Teams/830,353,6.54,0.0,,0.3,2.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Sporting Gijon
0.7,14,1.0,1.0,0.0,1186.0,66.2,Reyes,https://www.whoscored.com/Players/6176,https://www.whoscored.com/Teams/67,354,6.53,0.0,es,0.9,6.0,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
1.1,18,1.0,4.0,0.0,1581.0,76.4,Santi Mina,https://www.whoscored.com/Players/125838,https://www.whoscored.com/Teams/55,355,6.53,0.0,es,1.0,2.0,20,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
0.1,10,1.0,0.0,0.0,983.0,89.1,Marcelo Díaz,https://www.whoscored.com/Players/35255,https://www.whoscored.com/Teams/62,356,6.53,0.0,cl,0.9,3.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Celta Vigo
0.7,11,0.0,0.0,0.0,1091.0,75.1,Luisinho,https://www.whoscored.com/Players/36720,https://www.whoscored.com/Teams/59,357,6.52,1.0,pt,0.4,5.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
0.5,37,0.0,0.0,2.0,3330.0,53.7,Andrés Fernández,https://www.whoscored.com/Players/32565,https://www.whoscored.com/Teams/925,358,6.52,1.0,es,0.0,6.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Granada
1.2,15,1.0,2.0,0.0,1447.0,77.7,Fran Rico,https://www.whoscored.com/Players/106913,https://www.whoscored.com/Teams/925,359,6.52,0.0,es,0.6,6.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
1.6,16,1.0,2.0,0.0,1486.0,81.4,Álvaro Medrán,https://www.whoscored.com/Players/142802,https://www.whoscored.com/Teams/819,360,6.52,0.0,es,1.6,7.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Getafe
1.0,7,1.0,2.0,0.0,759.0,73.4,Samu García,https://www.whoscored.com/Players/135233,https://www.whoscored.com/Teams/839,361,6.52,0.0,es,0.6,2.0,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Villarreal
1.6,8,0.0,0.0,0.0,741.0,79.1,Alberto Lopo,https://www.whoscored.com/Players/9283,https://www.whoscored.com/Teams/59,362,6.52,0.0,es,0.4,5.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Deportivo La Coruna
1.3,11,0.0,1.0,1.0,928.0,85.5,Hernán,https://www.whoscored.com/Players/96817,https://www.whoscored.com/Teams/838,363,6.52,0.0,es,0.5,4.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Las Palmas
1.4,29,0.0,0.0,0.0,2627.0,78.8,Lombán,https://www.whoscored.com/Players/122876,https://www.whoscored.com/Teams/925,364,6.51,0.0,es,0.4,6.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Granada
0.3,14,1.0,2.0,0.0,1195.0,75.7,Theo Bongonda,https://www.whoscored.com/Players/136392,https://www.whoscored.com/Teams/62,365,6.51,0.0,be,0.8,5.0,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Celta Vigo
0.4,8,1.0,1.0,0.0,692.0,75.7,Mikel Rico,https://www.whoscored.com/Players/22500,https://www.whoscored.com/Teams/53,366,6.51,1.0,es,0.7,2.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Club
1.2,2,0.0,1.0,0.0,192.0,58.2,Vincenzo Rennella,https://www.whoscored.com/Players/36209,https://www.whoscored.com/Teams/54,367,6.5,0.0,it,0.8,1.0,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Betis
2.0,0,0.0,0.0,0.0,29.0,81.5,Sergi Samper,https://www.whoscored.com/Players/135243,https://www.whoscored.com/Teams/65,368,6.5,0.0,es,0.0,0.0,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Barcelona
0.1,8,2.0,0.0,0.0,1030.0,90.5,Mateo Kovacic,https://www.whoscored.com/Players/93894,https://www.whoscored.com/Teams/52,369,6.5,1.0,hr,0.4,4.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Real Madrid
2.4,10,0.0,1.0,0.0,1030.0,75.1,Antonio Amaya,https://www.whoscored.com/Players/44268,https://www.whoscored.com/Teams/64,370,6.5,1.0,es,0.2,4.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Rayo Vallecano
1.4,9,0.0,0.0,0.0,760.0,77.7,Fuentes,https://www.whoscored.com/Players/135405,https://www.whoscored.com/Teams/70,371,6.49,0.0,es,0.1,2.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Espanyol
0.3,29,0.0,0.0,2.0,2558.0,49.1,Germán Lux,https://www.whoscored.com/Players/16711,https://www.whoscored.com/Teams/59,372,6.49,1.0,ar,0.0,5.0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Deportivo La Coruna
0.5,10,0.0,1.0,0.0,925.0,82.4,Mubarak Wakaso,https://www.whoscored.com/Players/44425,https://www.whoscored.com/Teams/838,373,6.49,0.0,gh,1.0,11.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.1,6,0.0,0.0,0.0,542.0,83.4,Marc-André ter Stegen,https://www.whoscored.com/Players/80774,https://www.whoscored.com/Teams/65,374,6.48,0.0,de,0.0,0.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Barcelona
0.3,12,3.0,1.0,0.0,966.0,79.7,Luciano Vietto,https://www.whoscored.com/Players/125543,https://www.whoscored.com/Teams/63,375,6.48,0.0,ar,1.3,3.0,22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Atletico Madrid
0.2,26,2.0,2.0,1.0,2309.0,86.1,Víctor Rodríguez,https://www.whoscored.com/Players/118898,https://www.whoscored.com/Teams/819,376,6.48,0.0,es,1.4,1.0,27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.2,11,1.0,1.0,0.0,1062.0,69.5,Duda,https://www.whoscored.com/Players/6831,https://www.whoscored.com/Teams/69,377,6.48,0.0,pt,0.9,5.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.3,30,0.0,0.0,0.0,2725.0,53.4,Sergio Álvarez,https://www.whoscored.com/Players/97559,https://www.whoscored.com/Teams/62,378,6.48,0.0,es,0.0,1.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Celta Vigo
0.5,12,0.0,1.0,0.0,1286.0,78.3,Pablo Fornals,https://www.whoscored.com/Players/297203,https://www.whoscored.com/Teams/69,379,6.48,0.0,es,0.8,1.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.6,15,1.0,0.0,0.0,1450.0,83.4,Nemanja Radoja,https://www.whoscored.com/Players/239053,https://www.whoscored.com/Teams/62,380,6.48,0.0,rs,0.2,5.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Celta Vigo
1.0,5,0.0,0.0,0.0,468.0,83.0,Rober Correa,https://www.whoscored.com/Players/113354,https://www.whoscored.com/Teams/70,381,6.48,1.0,es,0.0,2.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Espanyol
1.4,25,2.0,1.0,1.0,1968.0,66.2,Víctor Álvarez,https://www.whoscored.com/Players/62769,https://www.whoscored.com/Teams/70,382,6.48,0.0,es,0.5,6.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Espanyol
0.1,9,2.0,0.0,0.0,815.0,80.4,Óliver Torres,https://www.whoscored.com/Players/113708,https://www.whoscored.com/Teams/63,383,6.47,0.0,es,0.4,2.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Atletico Madrid
0.4,13,1.0,1.0,0.0,1102.0,79.9,Abraham,https://www.whoscored.com/Players/71328,https://www.whoscored.com/Teams/70,384,6.46,0.0,es,0.8,1.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Espanyol
0.6,6,1.0,0.0,0.0,558.0,85.3,Juan Emmanuel Culio,https://www.whoscored.com/Players/23717,https://www.whoscored.com/Teams/838,385,6.46,1.0,ar,0.4,2.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Las Palmas
0.5,6,0.0,1.0,0.0,740.0,81.8,Emi,https://www.whoscored.com/Players/260592,https://www.whoscored.com/Teams/819,386,6.46,1.0,,0.8,5.0,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.5,4,0.0,1.0,0.0,466.0,82.5,Elustondo,https://www.whoscored.com/Players/19622,https://www.whoscored.com/Teams/53,387,6.45,0.0,es,0.3,1.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Athletic Club
0.8,12,1.0,3.0,0.0,1259.0,66.9,Leo Baptistao,https://www.whoscored.com/Players/116227,https://www.whoscored.com/Teams/839,388,6.45,0.0,br,1.2,1.0,23,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
2.1,8,1.0,3.0,2.0,942.0,70.1,Casadesús,https://www.whoscored.com/Players/14077,https://www.whoscored.com/Teams/832,389,6.45,0.0,es,0.5,4.0,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Levante
0.3,9,0.0,1.0,0.0,1012.0,69.1,Rubén García,https://www.whoscored.com/Players/119189,https://www.whoscored.com/Teams/832,390,6.44,0.0,es,0.7,5.0,23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
0.1,5,1.0,0.0,0.0,480.0,65.3,Mauricio Cuero,https://www.whoscored.com/Players/302300,https://www.whoscored.com/Teams/832,391,6.44,0.0,co,0.8,1.0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
2.7,5,1.0,4.0,1.0,930.0,64.9,Manucho,https://www.whoscored.com/Players/34937,https://www.whoscored.com/Teams/64,392,6.44,0.0,ao,0.9,3.0,33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
0.4,35,0.0,0.0,0.0,3195.0,48.0,Pau López,https://www.whoscored.com/Players/145427,https://www.whoscored.com/Teams/70,393,6.44,0.0,es,0.0,4.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Espanyol
0.9,21,3.0,2.0,0.0,2113.0,84.9,Víctor Camarasa,https://www.whoscored.com/Players/140957,https://www.whoscored.com/Teams/832,394,6.44,0.0,es,0.8,4.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Levante
0.4,8,0.0,0.0,0.0,668.0,76.9,Ángel Trujillo,https://www.whoscored.com/Players/105721,https://www.whoscored.com/Teams/832,395,6.44,0.0,es,0.3,0.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Levante
0.4,7,1.0,0.0,0.0,803.0,71.6,Lass,https://www.whoscored.com/Players/99693,https://www.whoscored.com/Teams/64,396,6.44,0.0,gn,1.1,2.0,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
0.4,11,1.0,0.0,0.0,1000.0,74.6,Nahuel,https://www.whoscored.com/Players/141633,https://www.whoscored.com/Teams/839,397,6.44,0.0,ar,0.5,4.0,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
0.1,1,3.0,0.0,0.0,155.0,71.0,Gonzalo Castro,https://www.whoscored.com/Players/25945,https://www.whoscored.com/Teams/68,398,6.44,0.0,uy,0.1,0.0,31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
1.0,13,1.0,2.0,0.0,1091.0,70.7,Guerrero,https://www.whoscored.com/Players/87329,https://www.whoscored.com/Teams/830,399,6.43,0.0,es,1.0,2.0,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
1.1,22,0.0,0.0,0.0,1714.0,72.9,Nacho,https://www.whoscored.com/Players/121544,https://www.whoscored.com/Teams/64,400,6.43,0.0,es,0.7,7.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Rayo Vallecano
1.5,20,0.0,0.0,0.0,1693.0,79.3,David Navarro,https://www.whoscored.com/Players/5999,https://www.whoscored.com/Teams/832,401,6.43,1.0,es,0.4,3.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Levante
0.5,10,0.0,0.0,0.0,974.0,85.6,Daniele Bonera,https://www.whoscored.com/Players/2247,https://www.whoscored.com/Teams/839,402,6.43,1.0,it,0.2,3.0,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
0.8,22,1.0,1.0,0.0,1840.0,78.0,Raúl Baena,https://www.whoscored.com/Players/81721,https://www.whoscored.com/Teams/64,403,6.43,1.0,es,0.4,10.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
2.3,9,1.0,0.0,0.0,747.0,63.2,Pablo Pérez,https://www.whoscored.com/Players/294143,https://www.whoscored.com/Teams/830,404,6.43,0.0,es,1.0,4.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Sporting Gijon
0.1,9,3.0,2.0,0.0,915.0,85.8,Moi Gómez,https://www.whoscored.com/Players/101238,https://www.whoscored.com/Teams/819,405,6.42,0.0,es,0.7,3.0,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.3,8,0.0,0.0,0.0,705.0,75.1,Roberto Canella,https://www.whoscored.com/Players/32175,https://www.whoscored.com/Teams/830,406,6.42,0.0,es,0.0,4.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
0.6,16,1.0,0.0,0.0,1314.0,71.5,Javi Márquez,https://www.whoscored.com/Players/28517,https://www.whoscored.com/Teams/925,407,6.42,0.0,es,1.1,6.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
0.0,2,0.0,0.0,0.0,107.0,68.4,Alfonso,https://www.whoscored.com/Players/276489,https://www.whoscored.com/Teams/839,408,6.42,0.0,,0.5,0.0,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Villarreal
1.0,0,0.0,0.0,0.0,87.0,89.1,Fábio Espinho,https://www.whoscored.com/Players/120828,https://www.whoscored.com/Teams/69,409,6.42,0.0,pt,1.0,0.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Malaga
1.0,15,1.0,0.0,0.0,1193.0,76.5,Francisco Molinero,https://www.whoscored.com/Players/122856,https://www.whoscored.com/Teams/54,410,6.41,0.0,es,0.2,5.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Real Betis
0.9,14,0.0,1.0,0.0,1194.0,77.8,Vigaray,https://www.whoscored.com/Players/141706,https://www.whoscored.com/Teams/819,411,6.41,1.0,es,0.3,5.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Getafe
1.3,1,0.0,1.0,0.0,118.0,60.6,Jon Bautista,https://www.whoscored.com/Players/312690,https://www.whoscored.com/Teams/68,412,6.41,0.0,es,1.0,2.0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
1.0,1,0.0,0.0,0.0,208.0,65.8,Eddy,https://www.whoscored.com/Players/243787,https://www.whoscored.com/Teams/824,413,6.41,0.0,az,0.3,2.0,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Eibar
0.9,21,0.0,1.0,0.0,1966.0,84.8,Nacho Cases,https://www.whoscored.com/Players/96138,https://www.whoscored.com/Teams/830,414,6.41,2.0,es,0.9,10.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
0.2,13,1.0,0.0,0.0,1012.0,72.2,Nordin Amrabat,https://www.whoscored.com/Players/22932,https://www.whoscored.com/Teams/69,415,6.4,1.0,ma,2.0,5.0,29,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.5,6,0.0,0.0,0.0,485.0,78.7,Foued Kadir,https://www.whoscored.com/Players/31793,https://www.whoscored.com/Teams/54,416,6.4,0.0,dz,1.3,1.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Real Betis
0.2,4,0.0,1.0,0.0,387.0,74.0,Adnane Tighadouini,https://www.whoscored.com/Players/101080,https://www.whoscored.com/Teams/69,417,6.4,0.0,ma,1.5,0.0,23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
0.2,12,0.0,0.0,0.0,892.0,71.2,Cani,https://www.whoscored.com/Players/9460,https://www.whoscored.com/Teams/59,418,6.4,0.0,es,0.6,2.0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
1.9,6,0.0,1.0,0.0,505.0,68.4,Claudio Beauvue,https://www.whoscored.com/Players/25599,https://www.whoscored.com/Teams/62,419,6.4,0.0,fr,1.1,1.0,28,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Celta Vigo
1.8,3,1.0,0.0,0.0,301.0,69.7,Curro,https://www.whoscored.com/Players/316152,https://www.whoscored.com/Teams/67,420,6.4,0.0,,0.8,3.0,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
1.2,26,0.0,2.0,1.0,2462.0,79.9,Enzo Roco,https://www.whoscored.com/Players/141877,https://www.whoscored.com/Teams/70,421,6.39,0.0,cl,0.3,9.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Espanyol
0.7,3,1.0,0.0,1.0,391.0,65.2,Jonás Gutiérrez,https://www.whoscored.com/Players/14075,https://www.whoscored.com/Teams/59,422,6.39,0.0,ar,0.2,2.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
1.6,6,0.0,0.0,0.0,542.0,67.9,Ion Ansotegi,https://www.whoscored.com/Players/14201,https://www.whoscored.com/Teams/824,423,6.38,0.0,es,0.5,0.0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Eibar
0.0,0,0.0,0.0,0.0,8.0,66.7,Capilla,https://www.whoscored.com/Players/271406,https://www.whoscored.com/Teams/68,424,6.38,0.0,,1.0,0.0,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
0.4,12,0.0,7.0,0.0,1234.0,72.4,John Guidetti,https://www.whoscored.com/Players/41420,https://www.whoscored.com/Teams/62,425,6.38,0.0,se,0.9,3.0,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Celta Vigo
0.9,17,1.0,6.0,0.0,1810.0,69.3,Stefan Scepovic,https://www.whoscored.com/Players/79998,https://www.whoscored.com/Teams/819,426,6.37,0.0,rs,0.9,4.0,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.0,0,0.0,0.0,0.0,51.0,80.0,Sito,https://www.whoscored.com/Players/317597,https://www.whoscored.com/Teams/55,427,6.37,0.0,,0.0,0.0,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
